    kworker/u8:1-84    [000] d.h6.    20.129401: funcgraph_entry:        0.280 us   |                                    _raw_spin_unlock(); (ret=0x0)
    kworker/u8:1-84    [000] d.h5.    20.129402: funcgraph_entry:        0.280 us   |                                    _raw_spin_unlock_irqrestore(); (ret=0x0)
    kworker/u8:1-84    [000] d.h3.    20.129402: funcgraph_exit:       + 43.640 us  |                                  } (ret=0x1)
    kworker/u8:1-84    [000] d.h3.    20.129403: funcgraph_exit:       + 44.230 us  |                                } (ret=0x1)
    kworker/u8:1-84    [000] d.h3.    20.129403: funcgraph_exit:       + 44.860 us  |                              } (ret=0x1)
    kworker/u8:1-84    [000] d.h3.    20.129403: funcgraph_exit:       + 45.630 us  |                            } (ret=0x0)
    kworker/u8:1-84    [000] d.h3.    20.129403: funcgraph_entry:        0.280 us   |                            _raw_spin_unlock_irqrestore(); (ret=0x0)
    kworker/u8:1-84    [000] d.h2.    20.129404: funcgraph_exit:       + 47.370 us  |                          } (ret=0x0)
    kworker/u8:1-84    [000] d.h2.    20.129404: funcgraph_exit:       + 51.760 us  |                        } (ret=0x0)
    kworker/u8:1-84    [000] d.h2.    20.129405: funcgraph_entry:                   |                        irq_exit_rcu() {
    kworker/u8:1-84    [000] d..2.    20.129405: funcgraph_entry:        0.260 us   |                          sched_core_idle_cpu(); (ret=0x0)
    kworker/u8:1-84    [000] d..2.    20.129406: funcgraph_exit:         0.850 us   |                        } (ret=0x0)
    kworker/u8:1-84    [000] d..2.    20.129406: funcgraph_entry:        0.280 us   |                        raw_irqentry_exit_cond_resched(); (ret=0x0)
    kworker/u8:1-84    [000] d..2.    20.129412: funcgraph_entry:        0.360 us   |                        irq_enter_rcu(); (ret=0x0)
    kworker/u8:1-84    [000] d.h2.    20.129413: funcgraph_entry:                   |                        __sysvec_apic_timer_interrupt() {
    kworker/u8:1-84    [000] d.h2.    20.129413: funcgraph_entry:                   |                          hrtimer_interrupt() {
    kworker/u8:1-84    [000] d.h2.    20.129414: funcgraph_entry:        0.260 us   |                            _raw_spin_lock_irqsave(); (ret=0x86)
